project,SA,description,NAME,quantity,VARL,EMUNT,VARW,EMUNT,VARX,EMUNT,VARY,EMUNT,VAR1,EMUNT,VAR2,EMUNT,VAR3,EMUNT,VAR4,EMUNT
talebi,176,»œ‰Â —«”  Å«ÌÌ‰ ›—-HL,"BFERL-DW-HL,E3M",1,VARL,1380,VARW,686,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,176,»€· ò‘Ê,"BAQKESHO,",2,VARL,500,VARW,158,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,176,Å‘  ò‘Ê,"PK,",2,VARL,528,VARW,145,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,176, «ﬁ —«”  ò„œÌ-HL,"TRK,",1,VARL,568,VARW,648,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,176,œ— ò‘Ê,"DAR-KE,",1,VARL,311,VARW,594,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,176,œ— ÂÊ«ÌÌ,"DAR-W,Q4H",1,VARL,1126,VARW,594,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,176,—Ì· ”«ç„Â «Ì,"0,",1,VARL,500,VARW,1,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,176,ÿ»ﬁÂ,"T,M",3,VARL,564,VARW,646,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,176,ﬁÌœ ÿ»ﬁÂ,"Q-T,",1,VARL,568,VARW,68,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,176,ò› çÅ ò„œÌ-HL,"KLK,",1,VARL,568,VARW,648,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,176,ò› —«”  ò„œÌ-HL-P,"KAFRZ-HL,P4",1,VARL,584,VARW,698,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,176,ò› ò‘Ê,"KAF-K,",1,VARL,528,VARW,466,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,88û,ÿ»ﬁÂ À«» ,"TS,",1,VARL,568,VARW,648,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
